firm_id,time,labor,capital,production,investment
3.0,7.0,14.234204120285133,126.37268910064736,149.50588834986965,6.549993848038333
3.0,8.0,18.25020476306684,127.46304231029232,92.69327253050838,12.829713831464929
3.0,9.0,15.891680813847234,134.78600930711258,70.38612571372335,0.0
4.0,0.0,12.838742802822047,61.63838975750518,54.16240052501182,10.690864926266547
4.0,1.0,13.809461017799144,69.66631018207495,59.24360659477825,8.708759986542066
4.0,2.0,16.47242472439236,75.36529787601313,120.18309748264292,5.498468417184159
4.0,3.0,10.021582095059527,77.60778237818542,155.2528346500006,11.87475524057039
4.0,4.0,14.29251357575111,86.1296723316203,155.58499224035268,6.390998676612025
4.0,5.0,14.710803634538063,88.79963711570586,155.0538226457668,13.468253076109809
4.0,6.0,16.72111761678048,98.43150662728323,96.68183096986442,14.13963507847577
4.0,7.0,14.764225965477316,108.31863542845252,261.88587642977245,10.651328973649576
4.0,8.0,17.427969161889546,114.29030752299985,163.2773254076019,5.087213784009502
4.0,9.0,19.11833766256327,114.43987210473526,260.5343167541179,0.0
5.0,0.0,19.34479806699254,91.40127057858577,33.101860889921404,9.49145163617909
5.0,1.0,16.655298947426505,96.94394107539858,48.673048314551984,7.639569165254039
5.0,2.0,13.112662698991969,100.39527080293897,78.59659197963357,7.866149093932801
5.0,3.0,11.947679031030503,103.92407371646652,178.28065012945314,5.73880114069865
5.0,4.0,15.167590636891553,105.17307488370793,46.61041401035461,11.712176047743894
5.0,5.0,12.106281237811807,112.34149074255086,57.50867165288486,8.512579027338061
5.0,6.0,14.531654936732075,116.00061470296987,178.07319648793197,7.595374143026145
5.0,7.0,18.879321913302178,118.58444976569247,209.51959618711106,8.691331859764299
5.0,8.0,12.954101237279554,122.15261390915805,119.99808977303589,7.575045632898863
5.0,9.0,16.585858067588966,124.4503375215271,209.3281976780587,0.0
6.0,0.0,18.53966014787961,72.78472672575425,58.40042900181251,9.771786345746191
6.0,1.0,17.602403906929794,79.41201678267178,63.554423544808024,13.719078236322769
6.0,2.0,11.931560649739886,89.70028194467477,66.862586499044,11.187096533418988
6.0,3.0,16.43652618958292,97.01208463046146,119.33945266638551,9.611798914711322
6.0,4.0,18.36613080798357,102.43270012229021,179.09743469644047,13.655346200603846
6.0,5.0,13.439500111460191,111.66267770671612,178.97876264075623,13.520417971413895
6.0,6.0,18.38946688440489,120.35896716319533,155.6494183085358,14.196429951875869
6.0,7.0,15.10973248996762,129.3555654663525,240.23106290369498,11.908706218995098
6.0,8.0,16.93134711112642,135.67576275158592,154.24365741436657,7.569738055704204
6.0,9.0,17.255864501953887,137.38394232313357,186.9907239681414,0.0
7.0,0.0,12.078735095443342,56.198762521382896,80.11116552514181,11.810652728291588
7.0,1.0,16.25857435256689,65.5814772998474,75.2113298599005,8.893706563426349
7.0,2.0,12.119762630391214,71.64188735640782,115.88660545536766,11.222247509973535
7.0,3.0,16.09128899597589,79.76901231730963,80.39010236418966,13.753713760318439
7.0,4.0,15.696308338754797,90.076489834406,291.0093109974887,11.013299319287395
7.0,5.0,10.7521076776373,97.19824211165748,194.80300186513975,7.070660051630301
7.0,6.0,12.160053527089017,100.06967623567805,72.027970302339,10.841673694444363
7.0,7.0,15.256075105403571,106.58807031222928,88.32482152425307,7.490650012044976
7.0,8.0,17.511159403024756,109.47382852062587,178.3493786864427,11.373763182505702
7.0,9.0,13.269523679084378,116.11802737016325,120.55826347387078,0.0
8.0,0.0,14.436524802784463,59.69732626571953,61.065810093820474,5.556237244183234
8.0,1.0,13.833923564425797,62.67447818060213,49.24112253598607,6.388163826733157
8.0,2.0,16.040970354575553,66.35493569436453,110.81295372860055,13.26016139636783
8.0,3.0,18.445154717060966,76.7483850973965,239.44705077809553,11.670397565400766
8.0,4.0,11.983685022884012,85.1030456535524,125.85651834270787,14.411000809661816
8.0,5.0,16.862777929781593,95.83736560908494,85.64187435956785,11.519921894693276
9.0,0.0,10.18109400774999,56.48221038402371,89.16466411870812,13.48135848828026
9.0,1.0,17.995718402856625,67.52338521115468,64.63718133955719,13.365482737569677
9.0,2.0,15.146830274240559,77.97167578826394,144.0033284514952,9.42318567368284
9.0,3.0,16.981637024572567,84.02627499910591,123.85951576678252,8.744070722318202
9.0,4.0,19.426322375935847,89.14018426056788,95.90246389477112,9.473775398438256
9.0,5.0,11.808235000527011,94.76286354032445,171.01868059640833,6.955609180905757
9.0,6.0,14.900888635369046,97.62446170922088,347.32085354975817,11.7949600718161
9.0,7.0,10.016533069804005,105.20178201850533,164.3478850562306,8.535597191623356
9.0,8.0,17.50668268676205,109.19237879566262,420.7075375354043,11.033277161825357
9.0,9.0,18.403392501476834,115.50825101091088,165.2104005198015,0.0
10.0,0.0,15.948937727419821,72.72100739900205,41.249143611573984,9.556104534359722
10.0,1.0,17.47256503233028,79.13536849111937,77.57987072875075,13.323385296555086
10.0,2.0,13.056300963921814,89.03989266488668,183.09129063705473,6.238870922395975
10.0,3.0,19.870348221363905,91.4320003357368,425.6669840331263,13.971396531397598
10.0,4.0,16.237304152219206,101.45328811946807,344.2447946860029,11.843067498053678
10.0,5.0,18.95602767181373,108.91330023856614,674.8655649076885,9.246126301368271
10.0,6.0,10.588148846363485,113.45407853890839,278.81615396834286,14.112064051161852
10.0,7.0,19.16120957282136,122.6646207328502,514.3232923502479,6.661159879810397
10.0,8.0,18.477502088713912,124.02633851791492,917.5712961470803,6.703098219964778
10.0,9.0,10.985119793040079,125.37116476612285,358.37478188547055,0.0
11.0,0.0,13.334420558077575,77.0276667169766,116.0720791885481,14.85908765509045
11.0,1.0,15.976979924526823,88.55895164442475,108.15554064474523,6.0953612066526786
11.0,2.0,17.226472307147787,90.8283275473514,205.98614938413817,9.065439701927762
11.0,3.0,15.990562719300453,95.96973879246694,201.68750063670413,14.897592118520915
11.0,4.0,15.366509446394062,106.72117963656139,97.19126357494972,10.633511629483841
11.0,5.0,13.390559560186174,112.74404878096684,125.55390368285303,5.093266089867185
11.0,6.0,18.131850011866227,112.96646821209644,105.0456294012412,7.342190752625493
11.0,7.0,18.716029146893586,115.42820318732427,191.91047926890107,5.656130500546645
11.0,8.0,13.459541596321767,116.09752432721601,211.8838632153336,8.372101938438599
11.0,9.0,10.282514028144142,119.45390042849282,130.67169828883658,0.0
12.0,0.0,17.11638711277361,52.13738717307753,83.87285885442047,6.858093165980453
12.0,1.0,12.688346870112099,56.74300474630489,86.29398495543214,13.862804386529108
12.0,2.0,18.85463978079715,68.15435845261035,180.4910730773792,7.642055508701624
12.0,3.0,10.825990838143985,72.85196205687282,209.37909370753835,10.000829500923386
12.0,4.0,12.806630957389256,79.70539052151996,209.49710654153614,8.484459756180897
12.0,5.0,16.80741501231858,84.74636266746471,311.1008547125445,5.517843727789994
12.0,6.0,11.320590739818192,86.60293520708828,309.9199302947356,7.359393275913382
12.0,7.0,15.83750301207527,90.2208483592053,198.00612698265184,13.556058449129683
12.0,8.0,15.733603081418973,99.87912308910163,108.10577081867547,14.475492699561146
12.0,9.0,11.059090161311628,110.03956858008391,246.59007101078504,0.0
13.0,0.0,15.45160120632582,71.53636411971357,131.07205257694895,9.330397110022538
13.0,1.0,19.463917059209507,77.7761975687869,548.4623505690003,9.704637909109882
13.0,2.0,10.439803255847464,84.12069420078846,386.31590189548047,12.630472311159021
13.0,3.0,11.41743986617177,93.1169258871974,368.04098680456775,5.938014055179107
13.0,4.0,17.250842207201188,95.0320378714147,586.6425459307906,5.318733510459327
13.0,5.0,10.453324686057073,96.24513131356076,177.20013357137742,7.892763735290565
13.0,6.0,16.20172574710959,99.97984607555992,299.9752114898221,5.948131640038328
13.0,7.0,16.873926226629322,101.60857900263974,349.63999652210964,11.389927177826223
13.0,8.0,10.708760304099128,108.60874181697761,318.38862939421034,11.929896203016916
13.0,9.0,16.6931253958204,115.84644776331265,349.45762742238105,0.0
14.0,0.0,10.73224437401791,74.18110448497612,56.508364946477045,10.105993401091055
14.0,1.0,16.007384591457466,81.08227431596396,221.26909079911147,9.108993997585682
14.0,2.0,14.819039813619472,86.68829561383735,325.4390631133314,8.413350744742786
14.0,3.0,17.67437408691338,91.35647843523697,113.65558335799443,6.52536144504741
14.0,4.0,18.471356897572996,93.93499388218832,291.4076960656264,11.600811774684804
14.0,5.0,19.073574640574844,101.47756084451517,157.3610384870401,10.716703111533725
14.0,6.0,13.592092029789217,107.81015992997644,146.2699715193237,6.126049911128172
14.0,7.0,18.939127927897424,109.2785204734549,225.60093024199512,8.257538661276243
14.0,8.0,17.417127066784627,112.8149326355933,249.60077096480984,10.52292459521493
14.0,9.0,11.888562718475114,118.46394819857778,172.5797589851684,0.0
15.0,0.0,11.229230133308171,88.7159555132917,88.99386782194169,12.681617020057217
15.0,1.0,12.68095705158478,97.56480423949306,66.28136277480458,8.742050251203057
15.0,2.0,11.185763180893913,102.09179209158395,59.87580529434012,6.748420079149117
15.0,3.0,11.594267477197622,104.42957169994511,93.96367420963114,10.300535345529987
15.0,4.0,12.857579374012996,110.21846819723513,166.92645548656625,9.025941893402585
15.0,5.0,15.174476358374614,114.48267531745554,227.99292907551862,5.11973801314873
15.0,6.0,11.348826848560432,114.65645332133855,340.9684624679747,14.575510729940056
15.0,7.0,12.946667811972322,124.27849636405799,513.1554844571979,5.987948745783105
15.0,8.0,19.46694650215685,124.89727923977527,695.4070009306572,12.686957378596723
15.0,9.0,17.33690055720306,132.18833766097023,382.17315677992406,0.0
16.0,0.0,15.210143826047545,76.41616121392906,116.46454284304637,9.713249328811301
16.0,1.0,16.311644079177647,82.82802650032824,422.8512687154517,10.421814489776366
16.0,2.0,16.953795303779362,89.67144709267825,222.69954090033602,11.776092762151722
16.0,3.0,10.12240617950587,97.57349175048985,219.01965397070057,13.609117346757394
16.0,4.0,11.062619277781025,106.9671713742544,111.11376161231458,10.332408714472514
16.0,5.0,16.658285928347336,112.67831009783714,228.01389642489963,12.574440306573585
16.0,6.0,17.33605528396708,120.38474383389541,323.80585224999766,9.144340993128374
16.0,7.0,13.968887603527241,124.32813955668416,438.6007531509465,6.615034393849841
16.0,8.0,17.105133440131873,125.57186336079964,358.54823590429663,9.057505986534284
16.0,9.0,10.43334962189826,129.204326538461,352.9201532112256,0.0
17.0,0.0,12.41356094438628,75.68104776878063,121.23079060468692,8.091743529255062
17.0,1.0,10.979807440242514,80.50316613697305,167.9866042718937,14.375365090265444
17.0,2.0,10.731967161509244,91.4005775610733,118.36153836802671,5.133178894725412
17.0,3.0,18.8065411843073,92.58500525665609,137.17912419322303,8.265715872685586
17.0,4.0,14.139348175328514,96.85079946270277,95.53604536954825,11.51977822727875
17.0,5.0,17.06892685504711,104.18636222087547,183.1043842025014,14.868802603736087
17.0,6.0,17.368279372874802,114.55403328111456,151.2528928378998,7.358699542698569
17.0,7.0,15.22997152762251,116.96368995826698,297.29080709429195,11.006612632107064
17.0,8.0,10.34177635417872,122.9171560643552,330.8062772819514,12.464581902766248
17.0,9.0,11.235598697273414,130.07138566568216,112.28261316191595,0.0
18.0,0.0,13.24139729308336,55.29680138174533,56.59630708272084,9.5462855032785
18.0,1.0,15.274132908977387,62.45411608646387,42.56073424085328,10.442779682336617
18.0,2.0,11.128355145639077,70.19870969198898,63.42646118317686,12.14407300827764
18.0,3.0,17.578092647103915,79.31000931446077,67.32547644327214,8.113696762190077
18.0,4.0,17.05963242436475,83.99729999978302,103.3955871768268,14.524860087849344
18.0,5.0,11.428937103144769,94.89325042481042,75.31486636167287,6.8296756090626465
18.0,6.0,10.228234954125996,97.6232819571698,15.629943695450644,14.126173626447422
18.0,7.0,13.54246557595685,107.53186678955264,39.16976089409335,14.415195990246715
19.0,0.0,15.479412220170236,88.7588857227592,34.280566334353146,12.640686087315029
19.0,1.0,11.091343835393099,97.56494881550819,29.050292804754694,5.883800875947701
19.0,2.0,18.089683733684485,99.23368104627036,34.32975990038869,5.441259581072877
19.0,3.0,16.12921491972873,100.38777825394394,103.53340396891818,12.776692609479394
19.0,4.0,15.558641721317285,108.82744838132085,64.44723259280535,9.94754466399278
19.0,5.0,10.417350457155708,114.07335407581994,308.9674562228741,10.50982989335104
19.0,6.0,16.499876725306756,119.65490774032406,178.50774284353014,11.523476091867217
19.0,7.0,11.889740010793885,126.00896944739495,357.23484848251644,9.012276567267358
19.0,8.0,10.771548330582405,129.57731904521125,202.61264224500576,12.862314133990617
19.0,9.0,19.403181393686772,136.84154389339213,351.0197062013794,0.0
20.0,0.0,16.203687745127226,82.1248029745108,69.76763293140273,8.967649473847082
20.0,1.0,12.11516937482692,87.54443970184911,155.9936412494393,7.180637470244418
20.0,2.0,18.059634549543418,90.9429215175523,197.2475439448998,9.45830628765464
20.0,3.0,12.043740583862164,96.47224858014664,321.6693866174382,6.497768816053185
20.0,4.0,10.145959009919848,98.80215634509985,369.06350909096477,13.137740430912919
20.0,5.0,15.698053741983875,107.67137743230403,153.41885079104856,11.011867760635376
20.0,6.0,12.759933992087634,114.03155160309248,198.896997451352,8.470408681089099
20.0,7.0,10.686330748169144,117.57549003477936,331.84883666670675,14.67101845167654
20.0,8.0,11.265476641686403,127.16693054883957,181.91526673735973,9.784035360709149
20.0,9.0,15.946324686393456,131.4570119007736,126.99052374909527,0.0
21.0,0.0,13.055067775817522,85.14401127771947,49.181777009049284,12.118514517445595
21.0,1.0,15.944914417047858,93.5840751157035,66.25540156766803,11.886785454758524
21.0,2.0,13.81485886826331,101.42777639425029,146.9222592100194,5.965094950295375
21.0,3.0,15.485934086784157,103.01091814085233,175.67381374167553,9.66459996352696
21.0,4.0,13.928404568057783,108.22516891198302,93.9254574697114,11.86222463624134
21.0,5.0,11.766108458797085,115.41177467444807,139.1441751384411,11.817409172342535
21.0,6.0,19.00729784380902,122.2430842421531,438.75747619607074,11.51046657255121
21.0,7.0,12.69088595104666,128.47232023204685,348.8648420624622,10.98678629261792
21.0,8.0,14.649958946452356,133.9087561646361,459.0479318483427,13.112290417537643
22.0,0.0,12.54005610495237,55.817753654074544,43.89387258965335,13.72897243933072
22.0,1.0,15.350204316911265,67.13524875314778,93.48392031745306,12.176302293566334
22.0,2.0,13.446420703234477,76.41112742694439,204.596462339856,7.0300598384398025
22.0,3.0,18.388130513080085,80.14002069613167,117.69576513569949,13.211741397516787
22.0,4.0,13.124653495263553,89.8894972889024,177.66892904651533,12.219208035232084
22.0,5.0,10.245191763456429,98.22523686385364,125.1115866336478,7.097537042798033
22.0,6.0,18.78942041980377,101.07917903885074,379.6230734629594,11.063931440754704
22.0,7.0,14.89102107342406,107.77621762084517,165.9579385724329,7.7038583435443915
22.0,8.0,12.235110821891805,110.82385299594061,224.84335954588937,8.322660161246382
22.0,9.0,19.00627502204768,114.35862412969243,507.81344658392806,0.0
23.0,0.0,18.532481562230835,73.98015450547278,78.31768614527503,6.975573010251436
23.0,1.0,16.105759598146562,77.75958552612855,143.82561760510126,6.5587893453048585
23.0,2.0,10.98310358591102,80.95895127932357,205.3149349913943,8.98948385791461
23.0,3.0,14.729698457971681,86.45079032496173,81.43270963034925,5.960732531132012
23.0,4.0,16.309936149125125,88.67661580110912,63.33008830839163,6.650127414197385
23.0,5.0,14.92603876356573,91.49567450300472,189.1627953272846,11.46144012877014
23.0,6.0,15.429443776194962,99.00425498853366,151.6129264110003,7.7276259619730725
23.0,7.0,10.303119982595758,102.45463040091398,158.48049387954205,10.399495464418907
23.0,8.0,15.900124261549474,108.42780980203455,99.41922734724417,8.824610436028136
23.0,9.0,10.350948307693793,112.56804673188759,206.3658360211476,0.0
24.0,0.0,12.951266193134153,94.73989240551496,51.454051524166765,9.41523804562555
24.0,1.0,19.074541251465327,100.06211185404305,60.02195155508824,12.708546415107154
24.0,2.0,17.982238300003452,108.44770545292342,90.14471758615643,8.63104433001567
24.0,3.0,17.702722274162138,112.39351673104336,61.29316978834025,6.300878166643341
24.0,4.0,12.330065332587303,113.83869216789803,85.71322718436434,9.041692441402674
24.0,5.0,14.738730706049253,117.9622464070946,25.787784733616785,10.6916040919058
24.0,6.0,12.844531334989416,123.55756364411344,56.53132562018471,14.88168794271378
24.0,7.0,11.454024595114891,133.10123195257682,118.27437862391035,8.620638341662204
25.0,0.0,11.08314417280996,77.50465966099422,57.570500620048286,6.101970038481507
25.0,1.0,12.468719844561566,80.25821959155279,74.70178022292019,11.535084339082928
25.0,2.0,19.827162103086998,88.3259326151598,99.32544966582074,13.959876908415943
25.0,3.0,10.913506191318028,98.46989126970635,124.57962083770565,11.000467672203476
25.0,4.0,13.728533057441883,105.21619434463601,56.7958931070402,9.70489312470041
25.0,5.0,13.351453443738183,110.37546440355229,66.09763679087646,8.768035382025332
25.0,6.0,17.043816100196914,114.3749823533084,54.31548482623654,8.218066362713184
25.0,7.0,10.673715823614028,117.65174133294994,43.69902351401262,5.23939191300037
25.0,8.0,12.545262579811443,117.80826104681921,111.6511071912905,10.818948775173956
25.0,9.0,16.43114735232151,123.53757554953252,153.33230673005792,0.0
26.0,0.0,12.538090555872392,90.18236545876249,71.41609643734745,9.203213343330326
26.0,1.0,19.651414974135164,95.48945764783798,92.33907462352215,9.41044077660003
26.0,2.0,16.311255189167166,100.77449658941757,163.8344475503797,12.401367380054923
26.0,3.0,17.833640355060353,108.82213421339341,185.52112580650922,9.867156960429725
27.0,0.0,12.416212081045432,50.76506695899889,76.86405347704226,12.550313498385071
27.0,1.0,19.39535251069723,61.122192795140165,65.04448014428377,6.00895950412084
27.0,2.0,16.03978631782795,64.4905088970597,56.383154827084745,10.380769724104049
27.0,3.0,19.764211144619065,72.08511488855032,64.58123454295327,5.996090187746123
27.0,4.0,18.390067154347676,74.96693390370676,321.05932918964885,9.836499123215495
27.0,5.0,19.066637919786295,81.56465950877346,193.82332593412434,10.394087324075784
27.0,6.0,12.665347101697773,88.43493379318087,123.74459530719169,12.035137825395951
27.0,7.0,18.228649926605698,96.64944422014945,86.60360752723027,13.334846603492256
27.0,8.0,19.920791539778666,105.80877444349879,67.63556314269195,5.7977160939362316
28.0,0.0,18.608256804117737,84.20231784737217,176.90261318092658,6.052760190960322
28.0,1.0,17.33481371726451,86.61731105214218,246.35986821004263,5.353086610720281
28.0,2.0,11.444195433756825,88.22829646382885,119.12864204420983,7.917379634249892
28.0,3.0,16.45676975789567,92.33397598899505,119.7715002040035,10.664572492354303
28.0,4.0,18.858581998468612,99.00947195538839,314.5400261705485,6.427639033922237
28.0,5.0,10.806490429067154,101.15963505269437,271.2885660731517,10.42648571738139
28.0,6.0,18.811168708738553,107.21575199475544,163.79244820042535,6.264672771967723
28.0,7.0,12.169524559161328,108.84841542330979,167.01390256461323,7.079755635191226
28.0,8.0,16.35494165392163,111.22562625630465,84.61543621008661,6.78410939361724
28.0,9.0,12.229745307480792,113.20448893513499,118.14934125347914,0.0
29.0,0.0,16.430042606874963,85.58829988424516,86.34229579121448,14.558058746380256
29.0,1.0,11.873007984751451,96.44871348637383,160.29220889492845,9.170317586750675
29.0,2.0,13.514755101404944,101.452186801483,124.45792406577415,11.093086444138905
29.0,3.0,19.689507697600494,108.16226544657037,45.96461354496938,14.481541546398848
29.0,4.0,12.541161523699472,117.97090571837126,70.11175591830448,12.989636024458102
29.0,5.0,16.096425683590006,125.86388078236561,147.42723492588084,13.57797840523532
29.0,6.0,19.12835426249812,134.0042004393724,134.53205222469663,11.200022959728383
29.0,7.0,15.33906346758858,139.41488091030143,199.32855297951417,13.938384364155965
29.0,8.0,10.063366799262928,147.33016681203213,231.1787998191693,12.104470848932525
29.0,9.0,15.914723680435326,153.06957752247524,58.57947493613102,0.0
30.0,0.0,11.141593237197476,54.5432109997,43.84660525849645,14.106098848139567
30.0,1.0,11.10967827858478,66.29289618408299,50.3192555373148,10.053948521151142
30.0,2.0,18.706090296321435,73.48281298588728,50.496872906850705,9.613309242466936
30.0,3.0,12.872385410640767,79.9214667323262,76.50481438937847,5.981364026792005
30.0,4.0,19.094778400693432,82.45000807442963,109.90493252564825,7.279629192943395
30.0,5.0,10.70941042983171,86.1675747843906,82.44820403371372,13.193221724267802
30.0,6.0,19.371294510465408,95.63812512805667,229.44172389421584,14.040666862569127
30.0,7.0,12.720265403645016,105.54696731992475,190.30268935117792,9.21369484890036
30.0,8.0,11.71745359564448,110.20074881935057,134.08307739939536,6.509297536899183
30.0,9.0,11.709149979508965,111.94907710793117,215.1068488508972,0.0
31.0,0.0,17.363309424497235,98.09004778573549,202.22661699497874,6.816764821426
31.0,1.0,19.730866845736216,100.66905827175735,95.19485752021679,14.77413007153254
31.0,2.0,10.503769867278107,111.09401380660228,97.40484039050645,13.4024582392897
31.0,3.0,19.70129834257859,119.69691134351825,103.36385635882928,8.312162725546894
31.0,4.0,15.710278372802637,122.83784501544606,124.03658898358537,5.473283029437329
31.0,5.0,18.525434366524756,123.00420219443427,99.1328067043086,7.736193547553864
31.0,6.0,11.072911042785243,125.42628281321255,394.61218893236213,7.451915722045145
31.0,7.0,17.21825249849951,127.45944519825898,239.94782395626888,9.227809258189804
31.0,8.0,17.064514690783724,131.18066302673517,269.8652399342678,12.168952826219925
31.0,9.0,12.34679903452,137.6822577874656,169.505999680623,0.0
32.0,0.0,14.929065201523041,78.30506412446859,25.171808609619884,10.473975800630628
32.0,1.0,14.110789707324109,85.39605018793014,47.48821110867595,9.725644532554087
32.0,2.0,10.478628594686349,91.43235528106642,31.26865752593755,10.133998581409523
32.0,3.0,15.954468046652817,97.6162297802151,99.9564823310456,10.241107952053525
32.0,4.0,16.86566487200391,103.64005361124822,119.0489335393848,13.432974978781122
32.0,5.0,16.756244967293192,112.59549905031537,183.41625327252692,11.185754192886018
33.0,0.0,18.754702315183962,50.12742783605614,46.67714015533851,10.196198387724378
33.0,1.0,11.829300767426052,58.15798628955473,78.90536757726082,12.303646084027923
33.0,2.0,11.319350676945835,67.94905067849272,267.6303285038825,11.063949618413622
33.0,3.0,17.175363731787836,76.07741824144267,252.5233960571944,12.884129389831156
33.0,4.0,16.717311629510558,85.67479819790357,239.21633605813764,12.22040083510586
33.0,5.0,16.987247036990976,94.19381692856683,175.3235487515325,9.551823563119282
33.0,6.0,13.237255573026907,99.67621382641185,211.84076952907654,13.009494849109554
33.0,7.0,10.338801698108375,108.37942769376238,210.03881406834753,13.25040141448705
33.0,8.0,17.07797640447876,116.94754583950122,609.2161752886991,13.157020256878866
33.0,9.0,13.448361364381515,125.05211703978688,405.299476148087,0.0
34.0,0.0,11.781878941125111,81.24118075493789,50.47996422356985,12.810676693301483
34.0,1.0,14.11528639227705,90.54201956224279,54.50995754300278,14.93135076187938
34.0,2.0,14.350127340521617,101.56171114362843,123.9699283159387,5.26254920753256
34.0,3.0,12.985518073156406,102.4365208054518,143.96929951480314,6.133575078584275
34.0,4.0,16.092031344513472,104.144562204052,116.62086283959385,7.593645572270863
34.0,5.0,17.016765982013908,107.23888210616889,169.011082718402,11.844467897403318
34.0,6.0,19.517250829065894,114.45034137702937,183.00165640283882,10.793520043348575
34.0,7.0,10.37424487189279,120.2992983244517,92.94584876024015,6.375739327913626
34.0,8.0,14.343161310629176,121.47778385823823,37.276643858692296,11.850186935604313
34.0,9.0,16.54525063207769,128.07980324961795,170.19112931160427,0.0
35.0,0.0,16.85495101610626,98.83184962511552,110.77822190718267,8.273526475418223
35.0,1.0,14.5735655787519,102.83557392712966,102.8232495326396,6.369135148573405
35.0,2.0,15.464867718069051,104.76193522574638,217.21919308817476,9.085465541695003
35.0,3.0,19.78609230858994,109.32140291944364,132.35078160473148,5.423227913714896
35.0,4.0,17.93338107760011,110.02165169682146,134.05217167263837,11.927433337249363
35.0,5.0,17.997380367602926,117.19585326396323,145.1848758530527,13.265433389379695
35.0,6.0,14.415244409784357,125.39811004703107,119.54498934136059,8.989154607031407
35.0,7.0,12.644492851342331,128.96972845646496,223.68227632588182,13.2088439512572
35.0,8.0,10.262193488494123,136.60673267229734,581.1081504283791,6.525362958006683
35.0,9.0,10.599528010648442,137.23031673738348,479.1156029874951,0.0
36.0,0.0,19.413336356211445,61.19118876336192,28.202668042723808,8.529591802561598
36.0,1.0,14.550784258487209,67.0771563520083,90.82329432910849,12.875090155692709
36.0,2.0,15.466109074362286,77.0543326361712,178.8512441534929,5.188274363261723
36.0,3.0,14.681356165678075,78.91365223223896,76.19604847866638,12.496340777923404
36.0,4.0,16.003985408639622,88.00071062709907,94.0569115679075,10.198124353371984
36.0,5.0,11.794090076856316,94.39696719268854,68.7655360321596,10.982053212781906
36.0,6.0,10.946225099695777,101.3008171014652,154.19342247287702,8.91283801244441
36.0,7.0,11.078982678090807,105.83718689371423,99.28538093913428,14.82244744529185
36.0,8.0,12.795907416191547,116.08718272204356,234.47709253214217,14.210061013667529
36.0,9.0,12.944686059446463,125.28196468375477,462.32062673600484,0.0
37.0,0.0,13.75832617490332,97.85022899562841,104.40967716643758,10.715182134156809
37.0,1.0,10.053461025639017,104.33801761222578,197.9427410428934,9.860312996639486
37.0,2.0,15.516883080299595,109.69064714387684,329.6458593274654,9.861827341411487
37.0,3.0,14.25567715770363,114.81354300364978,390.20518897398006,8.376585829691273
37.0,4.0,15.98874395013993,118.22987444861863,161.69643653247164,5.04570671969223
37.0,5.0,17.879394864705908,118.16773206099518,143.8983862659531,6.30844965982034
37.0,6.0,16.00329854800825,119.3710173320672,290.3933704346796,8.777200032907743
37.0,7.0,16.653492660884112,122.99106781066372,134.45259051966917,13.698386189624836
37.0,8.0,13.439004036471054,131.3759085122781,222.43347303984066,12.163710183335779
37.0,9.0,19.08189714888219,137.8638254991248,179.96569222655455,0.0
